UM,UM,0.01,0.17,TRUE,TRUE,FALSE,1
U,u,0.18,0.2,TRUE,FALSE,TRUE,1
i,i,1.07,1.22,FALSE,FALSE,FALSE,0
go,go,2.67,2.69,FALSE,FALSE,FALSE,0
to,to,2.69,2.77,FALSE,FALSE,FALSE,0
Trinthoe,<unk>,2.94,3.38,FALSE,FALSE,FALSE,0
School,school,3.38,4,FALSE,FALSE,FALSE,0
and,and,6,6.25,FALSE,FALSE,FALSE,0
i,i,6.25,6.35,FALSE,FALSE,FALSE,0
like,like,6.38,6.56,FALSE,FALSE,FALSE,0
doing,doing,6.6,6.83,FALSE,FALSE,FALSE,0
football,football,6.83,7.21,FALSE,FALSE,FALSE,0
art,art,9.23,9.26,FALSE,FALSE,FALSE,0
design,design,9.28,9.68,FALSE,FALSE,FALSE,0
technology,technology,9.68,9.88,FALSE,FALSE,FALSE,0
maths,<unk>,10.07,11.24,FALSE,FALSE,FALSE,0
and,and,11.25,11.76,FALSE,FALSE,FALSE,0
lots,lots,13.48,13.68,FALSE,FALSE,FALSE,0
of,of,13.679999,13.759999,FALSE,FALSE,FALSE,0
other,other,13.759999,13.949999,FALSE,FALSE,FALSE,0
subjects,subjects,13.95,14.75,FALSE,FALSE,FALSE,0
My,my,18.02,18.21,FALSE,FALSE,FALSE,0
best,best,18.219999,18.529999,FALSE,FALSE,FALSE,0
hobby,hobby,18.529999,18.869999,FALSE,FALSE,FALSE,0
is,is,18.869999,18.999999,FALSE,FALSE,FALSE,0
football,football,18.999999,19.509999,FALSE,FALSE,FALSE,0
i,i,19.519999,19.529999,FALSE,FALSE,FALSE,0
scored,scored,20.689999,21.149999,FALSE,FALSE,FALSE,0
eighteen,<unk>,21.32,21.62,FALSE,FALSE,FALSE,0
goals,goals,21.64,22.08,FALSE,FALSE,FALSE,0
UM,UM,22.08,22.69,TRUE,TRUE,FALSE,1
ER,er,24.81,25.02,TRUE,TRUE,FALSE,1
last,last,25.04,25.42,FALSE,FALSE,FALSE,0
year,year,25.42,25.67,FALSE,FALSE,FALSE,0
and,and,27.59,28.11,FALSE,FALSE,FALSE,0
ER,er,39.24,39.32,TRUE,TRUE,FALSE,0
Tell,tell,39.51,39.64,FALSE,FALSE,FALSE,0
me,me,39.64,39.66,FALSE,FALSE,FALSE,0
about,about,39.83,40.08,FALSE,FALSE,FALSE,0
your,your,40.08,40.35,FALSE,FALSE,FALSE,0
friends,friends,41.71,42.07,FALSE,FALSE,FALSE,0
at,,42.07,42.15,FALSE,FALSE,FALSE,0
schools,,42.15,42.42,FALSE,FALSE,FALSE,0
your,,43.35,43.7,FALSE,FALSE,FALSE,0
teachers,,43.7,44.1,FALSE,FALSE,FALSE,0
things,,44.1,44.25,FALSE,FALSE,FALSE,0
you,,44.25,44.78,FALSE,FALSE,FALSE,0
like,,44.78,45.26,FALSE,FALSE,FALSE,0
to,,45.26,45.62,FALSE,FALSE,FALSE,0
