and,and,0.28,0.52,FALSE,FALSE,FALSE,0
i,i,0.52,0.56,FALSE,FALSE,FALSE,0
normally,normally,0.56,0.92,FALSE,FALSE,FALSE,0
bat,bat,0.94,1.16,FALSE,FALSE,FALSE,0
number,number,1.18,1.65,FALSE,FALSE,FALSE,0
FIVE,five,1.67,2.25,TRUE,FALSE,TRUE,7
to,to,2.26,2.39,FALSE,FALSE,FALSE,0
seven,seven,2.39,2.77,FALSE,FALSE,FALSE,0
yeah,yeah,2.77,3.03,FALSE,FALSE,FALSE,0
and,and,3.1,3.43,FALSE,FALSE,FALSE,0
the,the,3.43,3.5,FALSE,FALSE,FALSE,0
next,next,3.5,3.79,FALSE,FALSE,FALSE,0
thing,thing,3.8,4.18,FALSE,FALSE,FALSE,0
in,in,4.19,4.44,FALSE,FALSE,FALSE,0
think,think,5.07,5.29,FALSE,FALSE,FALSE,0
it's,it's,5.29,5.46,FALSE,FALSE,FALSE,0
on,on,5.46,5.72,FALSE,FALSE,FALSE,0
Saturday,saturday,5.73,6.58,FALSE,FALSE,FALSE,0
no,no,6.78,7.09,FALSE,FALSE,FALSE,0
Saturday,saturday,7.25,7.72,FALSE,FALSE,FALSE,0
or,or,7.72,7.81,FALSE,FALSE,FALSE,0
Sunday,sunday,7.81,8.23,FALSE,FALSE,FALSE,0
is,is,8.23,8.31,FALSE,FALSE,FALSE,0
the,the,8.309999,8.439999,FALSE,FALSE,FALSE,0
And,and,8.44,8.47,FALSE,FALSE,FALSE,0
ER,er,8.5,8.51,TRUE,TRUE,FALSE,1
i,i,11.08,11.22,FALSE,FALSE,FALSE,0
do,do,11.219999,11.429999,FALSE,FALSE,FALSE,0
German,german,11.44,11.77,FALSE,FALSE,FALSE,0
at,at,11.77,11.91,FALSE,FALSE,FALSE,0
school,school,11.91,12.44,FALSE,FALSE,FALSE,0
it's,it's,12.74,12.77,FALSE,FALSE,FALSE,0
not,not,12.77,12.89,FALSE,FALSE,FALSE,0
very,very,12.91,13.08,FALSE,FALSE,FALSE,0
good,good,13.08,13.28,FALSE,FALSE,FALSE,0
but,but,13.28,13.4,FALSE,FALSE,FALSE,0
it's,it's,13.4,13.5,FALSE,FALSE,FALSE,0
hard,hard,13.509999,13.949999,FALSE,FALSE,FALSE,0
and,and,15.36,15.48,FALSE,FALSE,FALSE,0
we're,we're,15.48,15.61,FALSE,FALSE,FALSE,0
doing,doing,15.61,15.88,FALSE,FALSE,FALSE,0
like,like,15.88,16,FALSE,FALSE,FALSE,0
THINGS,things,16.619999,16.929999,TRUE,FALSE,TRUE,2
about,about,16.93,17.11,FALSE,FALSE,FALSE,0
conversations,conversations,17.109999,18.209999,FALSE,FALSE,FALSE,0
in,in,18.9,19.07,FALSE,FALSE,FALSE,0
German,german,19.07,19.46,FALSE,FALSE,FALSE,0
and,and,19.51,19.8,FALSE,FALSE,FALSE,0
like,like,19.8,20.26,FALSE,FALSE,FALSE,0
yeah,yeah,21.28,21.66,FALSE,FALSE,FALSE,0
and,and,21.72,21.87,FALSE,FALSE,FALSE,0
like,like,21.87,21.95,FALSE,FALSE,FALSE,0
where,where,21.97,22.19,FALSE,FALSE,FALSE,0
to,to,22.19,22.34,FALSE,FALSE,FALSE,0
go,go,22.34,22.56,FALSE,FALSE,FALSE,0
like,like,22.64,22.98,FALSE,FALSE,FALSE,0
and,0,22.98,23.45,FALSE,FALSE,FALSE,0
like,0,23.45,24.02,FALSE,FALSE,FALSE,0
left,left,24.02,24.36,FALSE,FALSE,FALSE,0
or,or,25,25.16,FALSE,FALSE,FALSE,0
third,third,25.16,25.48,FALSE,FALSE,FALSE,0
left,left,25.56,25.91,FALSE,FALSE,FALSE,0
opposite,opposite,26.33,26.74,FALSE,FALSE,FALSE,0
the,the,26.75,26.88,FALSE,FALSE,FALSE,0
bank,bank,26.889999,27.179999,FALSE,FALSE,FALSE,0
and,and,27.179999,27.319999,FALSE,FALSE,FALSE,0
stuff,stuff,27.32,27.77,FALSE,FALSE,FALSE,0
Yeah,yeah,28.75,29.07,FALSE,FALSE,FALSE,0
and,and,29.16,29.61,FALSE,FALSE,FALSE,0
UH,uh,29.82,29.83,TRUE,TRUE,FALSE,1
UM,UM,30.429999,30.829999,TRUE,TRUE,FALSE,1
my,my,31.11,31.15,FALSE,FALSE,FALSE,0
holiday,holiday,31.16,31.55,FALSE,FALSE,FALSE,0
so,so,31.549999,31.749999,FALSE,FALSE,FALSE,0
far,far,31.75,32.02,FALSE,FALSE,FALSE,0
has,has,32.02,32.09,FALSE,FALSE,FALSE,0
been,been,32.09,32.27,FALSE,FALSE,FALSE,0
okay,okay,32.27,32.6,FALSE,FALSE,FALSE,0
so,so,32.63,32.8,FALSE,FALSE,FALSE,0
far,far,32.799999,33.049999,FALSE,FALSE,FALSE,0
yeah,yeah,33.049999,33.069999,FALSE,FALSE,FALSE,0
its,its,33.559999,33.589999,FALSE,FALSE,FALSE,0
been,been,33.589999,33.619999,FALSE,FALSE,FALSE,0
a,a,33.619999,33.629999,FALSE,FALSE,FALSE,0
little,little,33.629999,33.679999,FALSE,FALSE,FALSE,0
bit,bit,33.679999,33.839999,FALSE,FALSE,FALSE,0
boring,boring,33.839999,34.199999,FALSE,FALSE,FALSE,0
all,0,34.199999,34.59,FALSE,FALSE,FALSE,0
I've,i've,34.59,34.62,FALSE,FALSE,FALSE,0
been,been,34.619999,34.839999,FALSE,FALSE,FALSE,0
doing,doing,34.84,35.18,FALSE,FALSE,FALSE,0
is,is,35.18,35.32,FALSE,FALSE,FALSE,0
like,like,35.32,35.7,FALSE,FALSE,FALSE,0
just,just,36.49,36.61,FALSE,FALSE,FALSE,0
like,0,36.61,37.23,FALSE,FALSE,FALSE,0
ERR,err,37.23,37.75,TRUE,TRUE,FALSE,1
what,what,39.39,39.64,FALSE,FALSE,FALSE,0
you,you,39.64,39.66,FALSE,FALSE,FALSE,0
laughing,laughing,39.66,39.71,FALSE,FALSE,FALSE,0
at,at,39.71,39.73,FALSE,FALSE,FALSE,0
like,like,39.73,39.76,FALSE,FALSE,FALSE,0
watching,watching,39.76,39.83,FALSE,FALSE,FALSE,0
TV,tv,39.86,40.35,TRUE,FALSE,TRUE,0
playing,playing,40.4,40.55,FALSE,FALSE,FALSE,0
computer,computer,40.55,40.97,FALSE,FALSE,FALSE,0
games,games,40.97,41.37,FALSE,FALSE,FALSE,0
music,music,41.71,41.94,FALSE,FALSE,FALSE,0
and,and,42.17,42.23,FALSE,FALSE,FALSE,0
stuff,stuff,42.23,42.72,FALSE,FALSE,FALSE,0
seeing,seeing,42.8,43.13,FALSE,FALSE,FALSE,0
that,that,43.13,43.49,FALSE,FALSE,FALSE,0
I've,0,43.49,44,FALSE,FALSE,FALSE,0
been,0,44,44.32,FALSE,FALSE,FALSE,0
I've,i've,44.32,44.34,FALSE,FALSE,FALSE,0
been,been,44.61,44.85,FALSE,FALSE,FALSE,0
bowling,bowling,44.849999,45.269999,FALSE,FALSE,FALSE,0
and,and,45.3,45.53,FALSE,FALSE,FALSE,0
I've,0,45.53,45.969999,FALSE,FALSE,FALSE,0
ER,er,45.969999,46.279999,TRUE,TRUE,FALSE,1
got,got,46.34,46.37,FALSE,FALSE,FALSE,0
a,a,46.38,46.48,FALSE,FALSE,FALSE,0
friend's,friend's,46.48,46.94,FALSE,FALSE,FALSE,0
birthday,birthday,47.03,47.55,FALSE,FALSE,FALSE,0
on,on,47.55,47.63,FALSE,FALSE,FALSE,0
Tuesday,tuesday,47.63,48.41,FALSE,FALSE,FALSE,0
yeah,yeah,48.809999,49.209999,FALSE,FALSE,FALSE,0
so,so,49.259999,49.429999,FALSE,FALSE,FALSE,0
I'm,i'm,49.44,49.46,FALSE,FALSE,FALSE,0
hoping,hoping,49.469999,49.729999,FALSE,FALSE,FALSE,0
to,to,49.73,49.82,FALSE,FALSE,FALSE,0
go,go,49.82,50.03,FALSE,FALSE,FALSE,0
down,down,50.04,50.38,FALSE,FALSE,FALSE,0
bowling,bowling,51.009999,51.499999,FALSE,FALSE,FALSE,0
and,and,51.54,51.64,FALSE,FALSE,FALSE,0
then,then,51.639999,51.709999,FALSE,FALSE,FALSE,0
go,go,51.71,51.86,FALSE,FALSE,FALSE,0
Nando's,<unk>,51.86,52.37,FALSE,FALSE,FALSE,0
to,to,52.379999,52.5,FALSE,FALSE,FALSE,0
have,have,52.5,52.719999,FALSE,FALSE,FALSE,0
a,a,52.719999,52.729999,FALSE,FALSE,FALSE,0
bit,0,52.729999,53.12,FALSE,FALSE,FALSE,0
of,0,53.12,53.13,FALSE,FALSE,FALSE,0
something,0,53.13,53.27,FALSE,FALSE,FALSE,0
to,to,53.27,53.41,FALSE,FALSE,FALSE,0
eat,eat,53.41,53.85,FALSE,FALSE,FALSE,0
Yeah,yeah,54.79,55.2,FALSE,FALSE,FALSE,0
and,and,56.75,57.53,FALSE,FALSE,FALSE,0
er,er,57.59,57.96,FALSE,TRUE,FALSE,0
what,what,57.97,58,FALSE,FALSE,FALSE,0
else,else,58,58.19,FALSE,FALSE,FALSE,0
do,do,58.19,58.34,FALSE,FALSE,FALSE,0
i,i,58.34,58.43,FALSE,FALSE,FALSE,0
do,do,58.43,58.71,FALSE,FALSE,FALSE,0
At,at,59.52,59.73,FALSE,FALSE,FALSE,0
school,school,59.73,60.14,FALSE,FALSE,FALSE,0
my,0,60.14,60.19,FALSE,FALSE,FALSE,0
favourite,<unk>,60.19,60.41,FALSE,FALSE,FALSE,0
subject's,subject's,60.42,60.95,FALSE,FALSE,FALSE,0
probably,probably,60.96,61.3,FALSE,FALSE,FALSE,0
phys ed,<unk>,61.3,61.52,FALSE,FALSE,TRUE,0
at,at,61.52,61.59,FALSE,FALSE,FALSE,0
the,the,61.59,61.68,FALSE,FALSE,FALSE,0
moment,moment,61.68,62.12,FALSE,FALSE,FALSE,0
and,and,62.13,62.16,FALSE,FALSE,FALSE,0
my,my,62.79,62.81,FALSE,FALSE,FALSE,0
phys ed,<unk>,62.809999,63.239999,FALSE,FALSE,TRUE,0
teacher,teacher,63.24,63.72,FALSE,FALSE,FALSE,0
ER,er,63.76,63.98,TRUE,TRUE,FALSE,1
he,he,64.33,64.53,FALSE,FALSE,FALSE,0
he's,he's,64.62,64.81,FALSE,FALSE,FALSE,0
leaving,leaving,64.83,65.17,FALSE,FALSE,FALSE,0
this,this,65.17,65.4,FALSE,FALSE,FALSE,0
year,year,65.4,65.65,FALSE,FALSE,FALSE,0
so,so,65.91,66.07,FALSE,FALSE,FALSE,0
we,we,66.07,66.15,FALSE,FALSE,FALSE,0
should,should,66.15,66.29,FALSE,FALSE,FALSE,0
have,have,66.29,66.45,FALSE,FALSE,FALSE,0
a,a,66.45,66.49,FALSE,FALSE,FALSE,0
new,new,66.52,66.68,FALSE,FALSE,FALSE,0
pe,<unk>,66.69,66.93,FALSE,FALSE,TRUE,0
teacher,teacher,66.929999,67.299999,FALSE,FALSE,FALSE,0
yeah,yeah,67.299999,67.549999,FALSE,FALSE,FALSE,0
and,and,68.109999,68.349999,FALSE,FALSE,FALSE,0
i,i,68.419999,68.429999,FALSE,FALSE,FALSE,0
don't,don't,68.429999,68.459999,FALSE,FALSE,FALSE,0
like,like,68.459999,68.559999,FALSE,FALSE,FALSE,0
my,my,68.559999,68.679999,FALSE,FALSE,FALSE,0
science,science,68.679999,68.859999,FALSE,FALSE,FALSE,0
teacher,teacher,69.03,69.58,FALSE,FALSE,FALSE,0
because,because,70.28,70.33,FALSE,FALSE,FALSE,0
he's,he's,70.33,70.36,FALSE,FALSE,FALSE,0
always,0,70.36,70.44,FALSE,FALSE,FALSE,0
shouting,0,70.44,70.529999,FALSE,FALSE,FALSE,0
and,and,70.529999,70.749999,FALSE,FALSE,FALSE,0
stuff,stuff,70.75,71.19,FALSE,FALSE,FALSE,0
things,things,72.13,72.17,FALSE,FALSE,FALSE,0
like,like,72.17,72.2,FALSE,FALSE,FALSE,0
that,that,72.22,72.45,FALSE,FALSE,FALSE,0
i,0,72.45,72.54,FALSE,FALSE,FALSE,0
don't,0,72.54,72.77,FALSE,FALSE,FALSE,0
like,like,72.77,73.08,FALSE,FALSE,FALSE,0
him,him,73.08,73.47,FALSE,FALSE,FALSE,0
HIS,0,73.47,73.5,TRUE,FALSE,FALSE,5
NAMES,0,73.5,73.52,TRUE,FALSE,FALSE,5
HIS,his,73.52,73.65,TRUE,FALSE,FALSE,5
NAMES,name's,73.65,73.94,TRUE,FALSE,FALSE,5
Mr,mr,73.94,74.24,FALSE,FALSE,FALSE,0
Scantlebury,<unk>,74.24,74.83,FALSE,FALSE,FALSE,0
don't,don't,74.97,75.01,FALSE,FALSE,FALSE,0
like,like,75.07,75.32,FALSE,FALSE,FALSE,0
him,him,75.32,75.53,FALSE,FALSE,FALSE,0
And,and,77.03,77.23,FALSE,FALSE,FALSE,0
i,i,77.49,77.66,FALSE,FALSE,FALSE,0
had,had,77.66,77.73,FALSE,FALSE,FALSE,0
Parents,parents,77.73,78.18,FALSE,FALSE,FALSE,0
evening,evening,78.18,78.62,FALSE,FALSE,FALSE,0
a,a,78.63,78.69,FALSE,FALSE,FALSE,0
couple,couple,78.69,78.92,FALSE,FALSE,FALSE,0
of,of,78.92,78.96,FALSE,FALSE,FALSE,0
weeks,weeks,78.96,79.13,FALSE,FALSE,FALSE,0
ago,ago,79.13,79.36,FALSE,FALSE,FALSE,0
he,he,79.41,79.44,FALSE,FALSE,FALSE,0
was,was,79.44,79.58,FALSE,FALSE,FALSE,0
OK,ok,79.58,79.99,TRUE,FALSE,TRUE,0
but,but,79.99,80.23,FALSE,FALSE,FALSE,0
Geography,geography,80.45,80.88,FALSE,FALSE,FALSE,0
was,was,80.88,80.98,FALSE,FALSE,FALSE,0
a,a,81.02,81.03,FALSE,FALSE,FALSE,0
bit,bit,81.03,81.16,FALSE,FALSE,FALSE,0
bad,bad,81.17,81.37,FALSE,FALSE,FALSE,0
as,as,81.37,81.53,FALSE,FALSE,FALSE,0
well,well,81.53,81.78,FALSE,FALSE,FALSE,0
Geography,0,81.78,82.37,FALSE,FALSE,FALSE,0
was,was,82.37,82.46,FALSE,FALSE,FALSE,0
a,a,82.69,82.7,FALSE,FALSE,FALSE,0
bit,bit,82.7,82.73,FALSE,FALSE,FALSE,0
bad,bad,82.73,83.01,FALSE,FALSE,FALSE,0
i,i,84.82,84.92,FALSE,FALSE,FALSE,0
missed,missed,84.92,85.07,FALSE,FALSE,FALSE,0
out,out,85.07,85.09,FALSE,FALSE,FALSE,0
a,a,86.24,86.25,FALSE,FALSE,FALSE,0
couple,couple,86.25,86.53,FALSE,FALSE,FALSE,0
of,of,86.53,86.57,FALSE,FALSE,FALSE,0
homework,homework,86.589999,87.249999,FALSE,FALSE,FALSE,0
my,my,87.83,87.89,FALSE,FALSE,FALSE,0
Mum,mum,87.889999,88.039999,FALSE,FALSE,FALSE,0
wasn't,wasn't,88.059999,88.229999,FALSE,FALSE,FALSE,0
very,very,88.23,88.47,FALSE,FALSE,FALSE,0
pleased,pleased,88.469999,88.879999,FALSE,FALSE,FALSE,0
but,but,88.92,89.2,FALSE,FALSE,FALSE,0
Oh,oh,90.41,90.79,FALSE,FALSE,FALSE,0
like,like,91.19,91.44,FALSE,FALSE,FALSE,0
