UM,UM,1.76,1.78,TRUE,TRUE,FALSE,1
really,really,1.78,2.3,FALSE,FALSE,FALSE,0
last,last,2.47,3.06,FALSE,FALSE,FALSE,0
holiday,holiday,3.07,4,FALSE,FALSE,FALSE,0
i,i,4.17,4.26,FALSE,FALSE,FALSE,0
went,went,4.26,4.57,FALSE,FALSE,FALSE,0
to,to,5.07,5.26,FALSE,FALSE,FALSE,0
America,america,5.26,5.84,FALSE,FALSE,FALSE,0
to,to,5.9,6.05,FALSE,FALSE,FALSE,0
see,see,6.11,6.3,FALSE,FALSE,FALSE,0
my,my,6.3,6.51,FALSE,FALSE,FALSE,0
auntie,auntie,6.93,7.33,FALSE,FALSE,FALSE,0
and,and,7.33,7.44,FALSE,FALSE,FALSE,0
uncle,uncle,7.44,8.07,FALSE,FALSE,FALSE,0
And,and,9.21,9.63,FALSE,FALSE,FALSE,0
UM,UM,9.65,10.05,TRUE,TRUE,FALSE,1
she,she,11.52,11.8,FALSE,FALSE,FALSE,0
has,has,11.8,12.29,FALSE,FALSE,FALSE,0
a,a,12.61,12.73,FALSE,FALSE,FALSE,0
cat,cat,12.73,13.11,FALSE,FALSE,FALSE,0
and,and,13.44,13.47,FALSE,FALSE,FALSE,0
three,three,13.83,13.93,FALSE,FALSE,FALSE,0
dogs,dogs,13.93,14.64,FALSE,FALSE,FALSE,0
it,it,14.85,15.01,FALSE,FALSE,FALSE,0
SSSOAwiming,<unk>,15.82,16.2,FALSE,FALSE,FALSE,7
pool,pool,16.199999,16.769999,FALSE,FALSE,FALSE,0
And,and,18.279999,18.929999,FALSE,FALSE,FALSE,0
we,we,20.7,20.87,FALSE,FALSE,FALSE,0
went,went,20.87,21.13,FALSE,FALSE,FALSE,0
to,to,21.14,21.4,FALSE,FALSE,FALSE,0
the,the,21.56,21.78,FALSE,FALSE,FALSE,0
ice,ice,21.78,22.12,FALSE,FALSE,FALSE,0
cream,cream,22.12,22.4,FALSE,FALSE,FALSE,0
parlour,<unk>,22.42,22.73,FALSE,FALSE,FALSE,0
a,a,23.18,23.19,FALSE,FALSE,FALSE,0
lot,lot,23.19,23.29,FALSE,FALSE,FALSE,0
and,and,23.92,24.22,FALSE,FALSE,FALSE,0
UM,UM,24.22,24.6,TRUE,TRUE,FALSE,1
but,but,25.73,25.96,FALSE,FALSE,FALSE,0
it,it,26.98,27.02,FALSE,FALSE,FALSE,0
was,was,27.03,27.31,FALSE,FALSE,FALSE,0
so,so,27.309999,27.659999,FALSE,FALSE,FALSE,0
hot,hot,27.66,27.86,FALSE,FALSE,FALSE,0
over,over,27.87,28.14,FALSE,FALSE,FALSE,0
there,there,28.139999,28.479999,FALSE,FALSE,FALSE,0
UM,UM,29.19,29.65,TRUE,TRUE,FALSE,1
the,the,30.09,30.29,FALSE,FALSE,FALSE,0
ice,ice,30.29,30.52,FALSE,FALSE,FALSE,0
cream,cream,30.52,30.76,FALSE,FALSE,FALSE,0
M,,30.76,30.759999,TRUE,FALSE,TRUE,2
x6,<unk>,30.759999,31.409999,FALSE,FALSE,FALSE,0
MA,ma,31.41,31.43,TRUE,FALSE,TRUE,2
MELTED,melted,31.44,31.94,TRUE,FALSE,TRUE,2
But,but,32.04,32.24,FALSE,FALSE,FALSE,0
my,my,32.25,32.47,FALSE,FALSE,FALSE,0
F,f,32.48,32.51,TRUE,FALSE,TRUE,2
FAVOUROTE,<unk>,32.71,33.01,TRUE,FALSE,TRUE,2
part,part,33.07,33.37,FALSE,FALSE,FALSE,0
is,is,33.41,33.59,FALSE,FALSE,FALSE,0
when,when,33.589999,33.799999,FALSE,FALSE,FALSE,0
we,we,33.799999,33.959999,FALSE,FALSE,FALSE,0
went,went,33.96,34.21,FALSE,FALSE,FALSE,0
to,to,34.209999,34.339999,FALSE,FALSE,FALSE,0
this,this,34.34,34.77,FALSE,FALSE,FALSE,0
UM,UM,34.77,35.13,TRUE,TRUE,FALSE,1
water,water,36.959999,37.409999,FALSE,FALSE,FALSE,0
park,park,37.879999,37.919999,FALSE,FALSE,FALSE,0
and,and,37.919999,38.069999,FALSE,FALSE,FALSE,0
there,there,38.069999,38.099999,FALSE,FALSE,FALSE,0
was,was,38.27,38.37,FALSE,FALSE,FALSE,0
this,this,38.37,38.57,FALSE,FALSE,FALSE,0
big,big,38.57,38.77,FALSE,FALSE,FALSE,0
wave,wave,39.35,39.69,FALSE,FALSE,FALSE,0
machine,machine,39.69,40.26,FALSE,FALSE,FALSE,0
and,and,41.19,41.61,FALSE,FALSE,FALSE,0
one,one,41.76,42.18,FALSE,FALSE,FALSE,0
wave,wave,42.18,42.55,FALSE,FALSE,FALSE,0
came,came,42.61,43.02,FALSE,FALSE,FALSE,0
every,every,43.18,43.66,FALSE,FALSE,FALSE,0
ER,ER,43.66,43.75,TRUE,TRUE,FALSE,1
one,one,43.75,44.36,FALSE,FALSE,FALSE,0
second,second,46.24,47.02,FALSE,FALSE,FALSE,0
ER,ER,48.46,48.69,TRUE,TRUE,FALSE,1
i,i,48.74,48.87,FALSE,FALSE,FALSE,5
mean,mean,48.87,49.11,FALSE,FALSE,FALSE,5
i,i,49.71,49.78,FALSE,FALSE,FALSE,5
mean,mean,49.78,50.22,FALSE,FALSE,FALSE,5
every,every,50.429999,50.759999,FALSE,FALSE,FALSE,0
five,five,50.759999,51.029999,FALSE,FALSE,FALSE,0
M,m,51.08,51.36,TRUE,FALSE,TRUE,2
M,,51.36,51.44,TRUE,FALSE,TRUE,2
MINUTES,minutes,51.44,52.48,TRUE,FALSE,TRUE,2
and,and,52.48,52.86,FALSE,FALSE,FALSE,0
it,it,52.99,53.2,FALSE,FALSE,FALSE,0
was,was,53.199999,53.429999,FALSE,FALSE,FALSE,0
a,a,53.57,53.58,FALSE,FALSE,FALSE,0
big,big,53.58,53.77,FALSE,FALSE,FALSE,0
tidal,tidal,54.22,54.6,FALSE,FALSE,FALSE,0
wave,wave,54.6,54.93,FALSE,FALSE,FALSE,0
and,and,54.96,55.02,FALSE,FALSE,FALSE,0
it,,55.02,55.12,FALSE,FALSE,FALSE,0
went,went,55.12,55.38,FALSE,FALSE,FALSE,0
over,over,55.38,55.41,FALSE,FALSE,FALSE,0
my,my,55.68,56.03,FALSE,FALSE,FALSE,0
dad's,dad's,56.35,56.64,FALSE,FALSE,FALSE,0
head,head,56.64,56.98,FALSE,FALSE,FALSE,0
so,so,57.86,58.11,FALSE,FALSE,FALSE,0
it,it,58.11,58.13,FALSE,FALSE,FALSE,0
was,was,58.13,58.34,FALSE,FALSE,FALSE,0
really,really,58.77,59.06,FALSE,FALSE,FALSE,0
tall,tall,59.06,59.39,FALSE,FALSE,FALSE,0
UM,UM,60.42,61.13,TRUE,TRUE,FALSE,1
i,i,61.79,62.17,FALSE,FALSE,FALSE,0
there,there,63.65,63.84,FALSE,FALSE,FALSE,0
was,was,63.84,63.99,FALSE,FALSE,FALSE,0
once,once,63.99,64.31,FALSE,FALSE,FALSE,0
when,when,64.309999,64.509999,FALSE,FALSE,FALSE,0
i,i,64.51,64.59,FALSE,FALSE,FALSE,0
was,was,64.59,64.83,FALSE,FALSE,FALSE,0
taking,taking,65.02,65.79,FALSE,FALSE,FALSE,0
Laddy,<unk>,66.15,66.63,FALSE,FALSE,FALSE,0
a,a,66.63,66.7,FALSE,FALSE,FALSE,0
dog,dog,66.7,67.06,FALSE,FALSE,FALSE,0
out,out,67.12,67.48,FALSE,FALSE,FALSE,0
for,for,67.78,67.97,FALSE,FALSE,FALSE,0
a,a,67.969999,68.059999,FALSE,FALSE,FALSE,0
walk,walk,68.059999,68.479999,FALSE,FALSE,FALSE,0
and,,68.479999,68.78,FALSE,FALSE,FALSE,0
we,,68.78,69.059999,FALSE,FALSE,FALSE,0
and,and,69.059999,69.179999,FALSE,FALSE,FALSE,0
then,then,69.2,69.37,FALSE,FALSE,FALSE,0
we,we,69.37,69.53,FALSE,FALSE,FALSE,0
saw,saw,69.53,69.98,FALSE,FALSE,FALSE,0
this,this,71.16,71.44,FALSE,FALSE,FALSE,0
big,big,71.58,72.03,FALSE,FALSE,FALSE,0
hornet,<unk>,74.13,74.36,FALSE,FALSE,FALSE,0
well,well,74.36,74.56,FALSE,FALSE,FALSE,0
it,it,75.1,75.19,FALSE,FALSE,FALSE,0
wasn't,wasn't,75.39,75.71,FALSE,FALSE,FALSE,0
a,a,75.71,75.72,FALSE,FALSE,FALSE,0
hornet,<unk>,75.72,76.11,FALSE,FALSE,FALSE,0
it,it,76.11,76.18,FALSE,FALSE,FALSE,0
was,was,76.18,76.41,FALSE,FALSE,FALSE,0
CH,<unk>,76.76,76.94,TRUE,FALSE,TRUE,2
TWICE,twice,76.96,77.29,TRUE,FALSE,TRUE,2
as,as,77.29,77.47,FALSE,FALSE,FALSE,0
big,big,77.75,77.97,FALSE,FALSE,FALSE,0
as,as,77.97,78.08,FALSE,FALSE,FALSE,0
a,a,78.08,78.15,FALSE,FALSE,FALSE,0
hornet,<unk>,78.15,78.41,FALSE,FALSE,FALSE,0
And,and,78.88,79.03,FALSE,FALSE,FALSE,0
it,it,79.03,79.14,FALSE,FALSE,FALSE,0
landed,landed,81.33,81.75,FALSE,FALSE,FALSE,0
right,right,81.75,81.78,FALSE,FALSE,FALSE,0
in,in,81.78,81.82,FALSE,FALSE,FALSE,0
F,f,81.84,81.86,TRUE,FALSE,TRUE,2
F,f,82.67,82.69,TRUE,FALSE,TRUE,2
FRONT,front,82.7,83.09,TRUE,FALSE,TRUE,2
of,of,83.09,83.31,FALSE,FALSE,FALSE,0
LLLADDY,<unk>,84.259999,84.329999,TRUE,FALSE,TRUE,2
the,the,85.469999,85.649999,FALSE,FALSE,FALSE,0
dog,dog,85.679999,85.999999,FALSE,FALSE,FALSE,0
and,and,86,86.2,FALSE,FALSE,FALSE,0
we,we,86.259999,86.479999,FALSE,FALSE,FALSE,0
UM,UM,86.48,86.79,TRUE,TRUE,FALSE,1
i,i,87.559999,87.809999,FALSE,FALSE,FALSE,0
just,just,87.86,88.21,FALSE,FALSE,FALSE,0
ran,ran,88.41,88.63,FALSE,FALSE,FALSE,0
up,up,88.629999,88.809999,FALSE,FALSE,FALSE,0
the,the,89.219999,89.379999,FALSE,FALSE,FALSE,0
hill,hill,89.379999,89.569999,FALSE,FALSE,FALSE,0
and,and,89.57,89.6,FALSE,FALSE,FALSE,0
