MAA,<unk>,5.58,6.09,TRUE,FALSE,TRUE,6
PLI,,6.09,6.15,TRUE,FALSE,TRUE,6
i,i,6.15,6.27,FALSE,FALSE,FALSE,0
got,got,6.27,6.51,FALSE,FALSE,FALSE,0
my,my,6.51,6.53,FALSE,FALSE,FALSE,0
playstation,playstation,6.7,6.91,FALSE,FALSE,FALSE,0
in,,6.91,7.47,FALSE,FALSE,FALSE,0
the,the,7.47,7.49,FALSE,FALSE,FALSE,0
summer,summer,7.49,7.83,FALSE,FALSE,FALSE,0
holidays,holidays,7.84,8.7,FALSE,FALSE,FALSE,0
yeah,yeah,9.17,9.5,FALSE,FALSE,FALSE,0
AA,<unk>,9.51,9.52,TRUE,FALSE,TRUE,2
AND,and,9.56,10,TRUE,FALSE,TRUE,2
W,w,10.629999,10.699999,TRUE,FALSE,TRUE,2
when,when,10.789999,10.989999,FALSE,FALSE,FALSE,2
you,you,10.989999,11.119999,FALSE,FALSE,FALSE,0
open,open,11.139999,11.609999,FALSE,FALSE,FALSE,0
it,it,11.609999,11.909999,FALSE,FALSE,FALSE,4
IT,it,12.429999,12.679999,TRUE,FALSE,TRUE,5
TAKES,takes,12.75,13.29,TRUE,FALSE,TRUE,5
CD,cd,13.299999,13.739999,TRUE,FALSE,TRUE,5
IT,it,13.969999,14.199999,TRUE,FALSE,TRUE,5
TAKES,takes,14.2,14.55,TRUE,FALSE,TRUE,5
CD,cd,14.549999,15.009999,TRUE,FALSE,TRUE,5
games,games,15.009999,15.639999,FALSE,FALSE,FALSE,0
And,and,16.4,16.82,FALSE,FALSE,FALSE,0
I've,i've,16.879999,17.109999,FALSE,FALSE,FALSE,0
got,got,17.109999,17.349999,FALSE,FALSE,FALSE,0
one,one,17.35,17.69,FALSE,FALSE,FALSE,0
game,game,17.690001,18.240001,FALSE,FALSE,FALSE,0
which,which,18.690001,18.920001,FALSE,FALSE,FALSE,0
is,is,18.93,19.03,FALSE,FALSE,FALSE,0
a,a,19.03,19.11,FALSE,FALSE,FALSE,0
karate,karate,19.11,19.65,FALSE,FALSE,FALSE,0
game,game,19.65,20.18,FALSE,FALSE,FALSE,0
And,and,20.62,20.72,FALSE,FALSE,FALSE,0
it's,,20.72,20.92,FALSE,FALSE,FALSE,0
got,got,20.92,21.34,FALSE,FALSE,FALSE,0
twenty,twenty,21.45,21.83,FALSE,FALSE,FALSE,0
players,players,21.83,22.18,FALSE,FALSE,FALSE,0
in,in,22.18,22.33,FALSE,FALSE,FALSE,0
it,it,22.33,22.56,FALSE,FALSE,FALSE,0
and,and,23.04,23.1,FALSE,FALSE,FALSE,0
they,they,23.11,23.24,FALSE,FALSE,FALSE,0
give,give,23.24,23.45,FALSE,FALSE,FALSE,0
you,you,23.46,23.59,FALSE,FALSE,FALSE,0
ten,ten,23.59,24.25,FALSE,FALSE,FALSE,0
And,and,25.05,25.72,FALSE,FALSE,FALSE,0
you,you,27.34,27.48,FALSE,FALSE,FALSE,0
have,have,27.48,27.69,FALSE,FALSE,FALSE,0
to,to,27.69,27.77,FALSE,FALSE,FALSE,0
get,get,27.77,27.96,FALSE,FALSE,FALSE,0
the,the,27.96,28.05,FALSE,FALSE,FALSE,0
other,other,28.05,28.28,FALSE,FALSE,FALSE,0
twenty,twenty,28.45,29.08,FALSE,FALSE,FALSE,0
and,and,29.63,29.78,FALSE,FALSE,FALSE,0
UM,UM,29.78,29.86,TRUE,TRUE,FALSE,1
you,you,30.349999,30.509999,FALSE,FALSE,FALSE,0
have,have,30.509999,30.599999,FALSE,FALSE,FALSE,0
to,to,30.599999,30.619999,FALSE,FALSE,FALSE,0
get,get,30.66,30.8,FALSE,FALSE,FALSE,0
the,the,30.799999,30.879999,FALSE,FALSE,FALSE,0
other,other,30.88,31.06,FALSE,FALSE,FALSE,0
ten,ten,31.059999,31.509999,FALSE,FALSE,FALSE,0
And,and,32.049999,32.359999,FALSE,FALSE,FALSE,0
I've,i've,32.4,32.58,FALSE,FALSE,FALSE,0
got,got,32.58,32.75,FALSE,FALSE,FALSE,0
nineteen,nineteen,32.79,33.31,FALSE,FALSE,FALSE,0
of,of,33.309999,33.409999,FALSE,FALSE,FALSE,0
them,them,33.42,33.75,FALSE,FALSE,FALSE,0
so,so,33.75,33.88,FALSE,FALSE,FALSE,0
i,i,33.88,33.94,FALSE,FALSE,FALSE,0
need,need,33.94,34.2,FALSE,FALSE,FALSE,0
one,one,34.199999,34.389999,FALSE,FALSE,FALSE,0
more,more,34.389999,34.879999,FALSE,FALSE,FALSE,0
but,but,35.43,35.65,FALSE,FALSE,FALSE,0
he's,he's,35.99,36.21,FALSE,FALSE,FALSE,0
really,really,36.22,36.58,FALSE,FALSE,FALSE,0
hard,hard,36.58,36.86,FALSE,FALSE,FALSE,0
to,to,36.88,37.02,FALSE,FALSE,FALSE,0
get,get,37.02,37.3,FALSE,FALSE,FALSE,0
SA,sa,37.91,37.93,TRUE,FALSE,TRUE,2
and,and,38.11,38.66,FALSE,FALSE,FALSE,0
DI,di,39.28,39.47,TRUE,FALSE,TRUE,2
is,is,39.48,39.69,FALSE,FALSE,FALSE,0
got,got,39.7,39.73,FALSE,FALSE,FALSE,0
UM,UM,46.33,46.35,TRUE,TRUE,FALSE,1
it's,it's,46.35,46.38,FALSE,FALSE,FALSE,0
got,,46.38,46.51,FALSE,FALSE,FALSE,0
lots,,46.51,46.55,FALSE,FALSE,FALSE,0
i,i,46.55,46.62,FALSE,FALSE,FALSE,0
think,think,46.62,46.82,FALSE,FALSE,FALSE,0
it's,it's,46.83,46.94,FALSE,FALSE,FALSE,0
got,got,46.94,47.16,FALSE,FALSE,FALSE,0
