FAVOURITE,<unk>,0.16,0.45,TRUE,FALSE,TRUE,2
ER,ER,0.98,1.35,TRUE,TRUE,FALSE,1
COMPUTER,computer,1.4,2.11,TRUE,FALSE,TRUE,2
game,game,2.11,2.36,FALSE,FALSE,FALSE,0
is,is,2.36,2.57,FALSE,FALSE,FALSE,0
called,called,3.75,4.22,FALSE,FALSE,FALSE,0
TOTAN,<unk>,7.31,7.86,TRUE,FALSE,TRUE,3
TOTAL,total,9.12,9.17,TRUE,FALSE,TRUE,3
ANILATION,<unk>,11.19,11.74,TRUE,FALSE,TRUE,2
Basically,basically,13.179999,13.889999,FALSE,FALSE,FALSE,0
IT,it,13.929999,14.279999,TRUE,FALSE,TRUE,2
IS,,14.279999,14.38,TRUE,FALSE,TRUE,3
IS,is,14.38,14.68,TRUE,FALSE,TRUE,3
a,a,14.679999,14.819999,FALSE,FALSE,FALSE,0
BLO,<unk>,15.469999,15.709999,TRUE,FALSE,TRUE,2
BLOW,blow,15.71,15.93,TRUE,FALSE,TRUE,2
em,em,15.94,16.18,FALSE,FALSE,FALSE,0
up,up,16.209999,16.359999,FALSE,FALSE,FALSE,0
and,and,16.369999,16.399999,FALSE,FALSE,FALSE,0
UM,UM,17.749999,17.769999,TRUE,TRUE,FALSE,1
BUILD,build,17.940001,17.980001,TRUE,FALSE,TRUE,2
it,it,17.98,18.05,FALSE,FALSE,FALSE,0
up,up,18.049999,18.229999,FALSE,FALSE,FALSE,0
strategy,strategy,18.25,18.82,FALSE,FALSE,FALSE,0
game,game,18.82,19.23,FALSE,FALSE,FALSE,0
You,you,21.95,22.17,FALSE,FALSE,FALSE,0
start,start,22.17,22.36,FALSE,FALSE,FALSE,0
off,off,22.36,22.53,FALSE,FALSE,FALSE,0
with,with,22.74,23.03,FALSE,FALSE,FALSE,0
BASIC,basic,23.35,23.7,TRUE,FALSE,TRUE,6
YOUR,your,23.72,23.94,TRUE,FALSE,TRUE,6
BASIC,basic,23.94,24.35,TRUE,FALSE,FALSE,6
boss,boss,24.5,25.07,FALSE,FALSE,FALSE,0
man,man,25.07,25.6,FALSE,FALSE,FALSE,0
and,and,26.179999,26.359999,FALSE,FALSE,FALSE,0
then,then,26.36,26.53,FALSE,FALSE,FALSE,0
you,you,26.53,26.63,FALSE,FALSE,FALSE,0
have,have,26.63,26.76,FALSE,FALSE,FALSE,0
to,to,26.76,26.87,FALSE,FALSE,FALSE,0
use,use,26.87,27.1,FALSE,FALSE,FALSE,0
him,him,27.099999,27.479999,FALSE,FALSE,FALSE,0
to,to,27.52,27.63,FALSE,FALSE,FALSE,0
build,build,27.639999,28.269999,FALSE,FALSE,FALSE,0
YOUR,your,28.5,28.88,TRUE,FALSE,TRUE,2
extractor,<unk>,28.88,29.05,FALSE,FALSE,FALSE,0
to,to,30.63,30.78,FALSE,FALSE,FALSE,0
get,get,30.92,31.06,FALSE,FALSE,FALSE,0
your,your,31.06,31.16,FALSE,FALSE,FALSE,0
resources,resources,31.16,31.9,FALSE,FALSE,FALSE,0
so,so,32.3,32.43,FALSE,FALSE,FALSE,0
you,you,32.43,32.45,FALSE,FALSE,FALSE,0
can,can,32.62,32.8,FALSE,FALSE,FALSE,0
build,build,32.809999,33.279999,FALSE,FALSE,FALSE,0
your,your,33.28,33.7,FALSE,FALSE,FALSE,0
