TODAY,today,0.63,1,TRUE,FALSE,TRUE,2
at,at,1,1.33,FALSE,FALSE,FALSE,0
school,school,1.33,1.9,FALSE,FALSE,FALSE,0
UM,UM,2.31,2.82,TRUE,TRUE,FALSE,1
we,we,4.83,4.97,FALSE,FALSE,FALSE,0
went,went,4.97,5.17,FALSE,FALSE,FALSE,0
to,to,5.17,5.28,FALSE,FALSE,FALSE,0
the,the,5.28,5.44,FALSE,FALSE,FALSE,0
computer,computer,5.44,6.18,FALSE,FALSE,FALSE,0
room,room,6.18,6.5,FALSE,FALSE,FALSE,0
and,and,8.2,8.4,FALSE,FALSE,FALSE,0
we,we,8.4,8.54,FALSE,FALSE,FALSE,0
had,had,8.55,8.78,FALSE,FALSE,FALSE,0
to,to,8.78,8.91,FALSE,FALSE,FALSE,0
do,do,8.91,9.17,FALSE,FALSE,FALSE,0
UM,UM,9.22,9.62,TRUE,TRUE,FALSE,1
some,some,9.63,9.92,FALSE,FALSE,FALSE,0
spread,spread,9.929999,10.389999,FALSE,FALSE,FALSE,0
SHEETS,sheets,10.42,11.43,TRUE,FALSE,TRUE,2
stuff,stuff,12.08,12.75,FALSE,FALSE,FALSE,0
WHAT,what,13.57,14.12,TRUE,FALSE,TRUE,2
flavour,<unk>,14.16,14.9,FALSE,FALSE,FALSE,0
no,no,15.259999,15.369999,FALSE,FALSE,FALSE,0
what,what,15.37,15.63,FALSE,FALSE,FALSE,0
UM,UM,16.35,16.68,TRUE,TRUE,FALSE,1
eye,eye,17.15,17.43,FALSE,FALSE,FALSE,0
colour,<unk>,17.449999,18.489999,FALSE,FALSE,FALSE,0
have,have,26.589998,26.619998,FALSE,FALSE,FALSE,0
you,you,26.619999,26.639999,FALSE,FALSE,FALSE,0
got,,26.86,27.22,FALSE,FALSE,FALSE,0
and,,27.22,27.25,FALSE,FALSE,FALSE,0
WHAT,,27.25,27.27,TRUE,FALSE,TRUE,4
WHAT,,27.57,27.95,TRUE,FALSE,TRUE,4
colour,<unk>,27.95,28.29,FALSE,FALSE,FALSE,0
hair,hair,28.29,28.46,FALSE,FALSE,FALSE,0
HOW,how,28.48,28.64,TRUE,FALSE,TRUE,2
many,many,28.69,28.89,FALSE,FALSE,FALSE,0
pets,pets,29.52,30.12,FALSE,FALSE,FALSE,0
have,have,30.12,31.46,FALSE,FALSE,FALSE,0
you,you,31.46,32.74,FALSE,FALSE,FALSE,0
got,got,32.74,32.95,FALSE,FALSE,FALSE,0
And,and,32.95,32.98,FALSE,FALSE,FALSE,0
some,some,33,33.25,FALSE,FALSE,FALSE,0
people,people,33.25,33.85,FALSE,FALSE,FALSE,0
UM,UM,33.88,34.22,TRUE,TRUE,FALSE,1
have,have,34.609999,34.939999,FALSE,FALSE,FALSE,0
about,about,34.940001,35.500001,FALSE,FALSE,FALSE,0
two,two,35.809999,36.139999,FALSE,FALSE,FALSE,0
pets,pets,36.139999,36.849999,FALSE,FALSE,FALSE,0
and,and,37.45,37.58,FALSE,FALSE,FALSE,0
some,some,37.61,37.89,FALSE,FALSE,FALSE,0
of,of,37.89,38.06,FALSE,FALSE,FALSE,0
them,them,38.1,38.27,FALSE,FALSE,FALSE,0
had,had,38.31,38.58,FALSE,FALSE,FALSE,0
one,one,38.79,39.18,FALSE,FALSE,FALSE,0
and,and,39.34,39.82,FALSE,FALSE,FALSE,0
some,some,40.24,40.46,FALSE,FALSE,FALSE,0
of,of,40.46,40.66,FALSE,FALSE,FALSE,0
them,them,40.66,40.9,FALSE,FALSE,FALSE,0
had,had,40.9,41.2,FALSE,FALSE,FALSE,0
none,none,41.2,41.62,FALSE,FALSE,FALSE,0
so,so,42.13,42.31,FALSE,FALSE,FALSE,0
we,we,42.31,42.42,FALSE,FALSE,FALSE,0
just,just,42.42,42.68,FALSE,FALSE,FALSE,0
put,put,42.69,42.95,FALSE,FALSE,FALSE,0
zero,zero,42.95,43.36,FALSE,FALSE,FALSE,0
in,in,43.36,43.47,FALSE,FALSE,FALSE,0
the,the,43.47,43.6,FALSE,FALSE,FALSE,0
sheets,sheets,43.6,44.26,FALSE,FALSE,FALSE,0
Then,then,51.759999,51.999999,FALSE,FALSE,FALSE,0
today,today,52,52.54,FALSE,FALSE,FALSE,0
at,at,52.629999,52.889999,FALSE,FALSE,FALSE,0
school,school,52.889999,53.229999,FALSE,FALSE,FALSE,0
too,too,53.23,53.48,FALSE,FALSE,FALSE,0
i,i,53.48,53.57,FALSE,FALSE,FALSE,0
played,played,53.57,53.97,FALSE,FALSE,FALSE,0
football,football,53.98,54.43,FALSE,FALSE,FALSE,0
too,too,54.43,54.78,FALSE,FALSE,FALSE,0
and,and,56.19,56.65,FALSE,FALSE,FALSE,0
we,we,60.93,60.95,FALSE,FALSE,FALSE,0
was,was,61.12,61.42,FALSE,FALSE,FALSE,0
playing,playing,61.42,61.73,FALSE,FALSE,FALSE,0
versus,versus,61.74,62.2,FALSE,FALSE,FALSE,0
5h,<unk>,62.91,63.22,FALSE,FALSE,TRUE,0
and,and,63.4,63.74,FALSE,FALSE,FALSE,0
it,it,65.9,66.08,FALSE,FALSE,FALSE,0
was,was,66.08,66.29,FALSE,FALSE,FALSE,0
a,a,66.29,66.42,FALSE,FALSE,FALSE,0
draw,draw,66.46,66.78,FALSE,FALSE,FALSE,0
the,the,66.809999,66.949999,FALSE,FALSE,FALSE,0
match,match,66.95,67.54,FALSE,FALSE,FALSE,0
it,it,67.94,68.04,FALSE,FALSE,FALSE,0
was,was,68.04,68.35,FALSE,FALSE,FALSE,0
three,three,68.4,68.76,FALSE,FALSE,FALSE,0
three,three,68.799999,69.219999,FALSE,FALSE,FALSE,0
AND,and,73.32,73.59,TRUE,FALSE,TRUE,2
i,i,73.59,73.7,FALSE,FALSE,FALSE,0
scored,scored,73.7,74.04,FALSE,FALSE,FALSE,0
one,one,74.04,74.37,FALSE,FALSE,FALSE,0
goal,goal,74.38,74.8,FALSE,FALSE,FALSE,0
and,and,75.06,75.31,FALSE,FALSE,FALSE,0
then,then,75.31,75.62,FALSE,FALSE,FALSE,0
UM,UM,75.66,76.04,TRUE,TRUE,FALSE,1
someone,someone,76.05,76.52,FALSE,FALSE,FALSE,0
else,else,76.56,76.82,FALSE,FALSE,FALSE,0
scored,scored,76.83,77.27,FALSE,FALSE,FALSE,0
again,again,77.33,77.76,FALSE,FALSE,FALSE,0
And,and,84.179999,84.389999,FALSE,FALSE,FALSE,0
today,today,84.389999,84.909999,FALSE,FALSE,FALSE,0
UM,UM,84.91,85.16,TRUE,TRUE,FALSE,1
i,i,85.219999,85.289999,FALSE,FALSE,FALSE,0
watched,watched,85.29,85.68,FALSE,FALSE,FALSE,0
POKEMON,<unk>,86.11,86.88,TRUE,FALSE,TRUE,2
